video_id,video_title,published_at,channel_id,channel_title,video_duration,video_view_count,video_likes,video_dislikes,video_comments,video_category_id,video_live_streaming
na3i6hcUo94,All My YouTube Play Buttons,2021-04-13T20:00:03Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT20S,58427754,2893703,0,27275,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
sHdOH5VTkCg,I Sent Karl To The Moon,2023-04-07T17:37:57Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT1M,55215946,3173719,0,20068,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
hG8lvpNx8Oc,"$10,000 Challenge",2020-09-19T13:15:05Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT43S,53354938,2399489,0,10253,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
lbqfjEp_XWs,Will You Bring Me Back A Present From Santa?,2023-01-05T21:00:30Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT44S,52665667,3124548,0,6532,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
gMjpG-vQkpQ,Only Dream Can Comment On This Video,2021-05-09T20:00:08Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT12S,51499414,2548153,0,0,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Uov121gdBho,Does Size Matter?,2022-09-01T20:00:06Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT40S,50672982,2135857,0,7115,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
AYMuPowoHcY,We Fixed The MrBeast Logo,2022-02-14T17:21:40Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT32S,50596498,2980239,0,24210,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
WS979NH49Kc,I've Never Blinked In My Life,2020-09-12T13:45:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT14S,49495714,1953266,0,51139,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
h-EL3eeSZeU,Unlimited Money Machine,2020-08-24T23:31:38Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT22S,47731195,2184692,0,27308,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
lZIlFyzeZig,World's Most Expensive Burger!,2022-11-14T21:19:03Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT24S,47115272,2465074,0,4039,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
s5A8cO56wuU,"If I Catch Zach King, I Win A Lambo",2022-02-11T15:40:37Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT34S,46345406,2898630,0,15409,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
9fNNhWH-P2E,I Made An Egg Sandwich With @BayashiTV_,2023-05-13T17:00:00Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT41S,44962198,3068027,0,13255,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
P4IPJI_j6L4,"$10,000 If He Makes This Shot",2021-02-28T21:02:18Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT32S,43319971,2250672,0,9421,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ykRq_rp7NhM,I Got Naruto to Subscribe to Me,2023-05-20T20:00:00Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT20S,43363358,2843086,0,7925,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
tRqLAXTVoZw,Water Bottle Flip Challenge,2023-01-08T21:00:13Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT40S,42660475,2713848,0,4726,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
48aPpt02360,Gordon Ramsay Makes Karl An Idiot Sandwich,2022-07-06T20:27:48Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT20S,42582264,2403921,0,5376,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
EniZMIlfqk0,Would You Buy This MrBeast Mystery Box?,2022-09-10T20:00:07Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT45S,42482994,3442722,0,8805,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ayoqtcyNurM,When They Don't Have Chicken Nuggets,2021-09-15T20:29:58Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT27S,41910315,2733863,0,23996,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
CC5lNpxVC64,"$10,000 If He Rolls A 7",2021-05-12T20:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT22S,41691719,1849570,0,5626,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
3cxtvDEziXU,PewDiePie Comment On This Video,2021-02-25T21:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT16S,41686276,2091091,0,143568,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
bE5StLgsZek,100 Years of Youtube Videos,2022-05-22T20:00:34Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT13S,41525926,2046821,0,14224,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
RBB9GSMkLHc,How To Never Lose Rock Paper Scissors Again!,2020-08-23T22:07:27Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT14S,41125174,1846231,0,322210,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
ZCVj0ZSd7Ps,Fruit Ninja In Real Life,2021-06-08T20:00:01Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT34S,38866316,2033808,0,13541,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6NUAfYJTb9U,Finding The Perfect Spongebob Popsicle,2021-07-18T20:00:03Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT18S,37839263,1341541,0,10764,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
1Y1Kcfog3KU,I Made a Number One Hit Song,2022-08-13T15:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT31S,34435293,2100718,0,5916,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
kTg4kBRz3t4,World's Best Eater vs Normal Person,2022-06-16T19:00:15Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT1M,34236745,1940582,0,5324,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Dgu_j0vV0rk,"My 50,000,000 SUBSCRIBER PLAY BUTTON!",2021-05-02T19:00:02Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT23S,33962333,2060625,0,15306,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0VDIibxorIE,100 Pin Bowling Challenge 🎳,2021-06-20T20:00:04Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT28S,31880163,1432473,0,4436,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
j3-38Dh-83w,Can You Solve This Mystery in Paris?,2023-04-03T20:00:00Z,UC4-79UOlP48-QNGgCko5p2g,MrBeast 2,PT1M,31364713,2117247,0,3787,22,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6Dh-RL__uN4,bitch lasagna,2018-10-05T17:16:40Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT2M15S,314678065,12837138,0,1224939,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
PHgc8Q6qTjc,Congratulations,2019-03-31T16:50:30Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT4M19S,230622252,10458316,0,987696,10,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
7Vj5M0qKh8g,THE RUBY PLAYBUTTON / YouTube 50 Mil Sub Reward Unbox,2016-12-18T16:04:54Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT9M59S,91011776,6069040,0,617614,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
DYlesHOaPkY,Unboxing 100 MIL YouTube AWARD!!,2019-09-10T16:44:42Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M2S,71883399,5105673,0,330710,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
VGt-BZ-SxGI,Minecraft Part 1,2019-06-21T18:11:46Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT20M43S,54864241,2634811,0,152101,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
rc1XYAJCZ80,FUNNY GAMING MONTAGE!,2012-10-28T19:00:12Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT11M1S,51844020,887512,0,0,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
5pEPpNpbnCI,"BROFIST (PewDiePie Song, By Roomie)",2016-07-22T15:04:22Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT3M9S,47021765,1388164,0,126126,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
z-3xIw730pg,WORLDS MOST OFFENSIVE GAME? - (Fridays With PewDiePie - Part 73),2013-11-24T01:46:35Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT8M11S,42261140,875933,0,60723,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
7PIMiDcwNvc,Marzia & Felix - Wedding 19.08.2019,2019-08-24T15:39:57Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT6M22S,40696091,5540606,0,512932,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
lQz6xhlOt18,FLAPPY BIRD - DONT PLAY THIS GAME!,2014-01-28T00:53:04Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT9M46S,37613841,942777,0,78860,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
nFmSepfF48o,LOGAN PAUL,2018-01-02T16:36:58Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT11M2S,37032875,2004727,0,150277,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
6yBBO8PzWFI,DRAW MY LIFE - PewDiePie,2013-01-31T21:45:00Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT6M7S,36054509,1177773,0,0,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
C1ObitoLwhM,"Trap Adventure 2 - WHO MADE THIS GAME AND WHY 😡😡? ! "" 🤰😡 - #001",2018-01-26T20:03:42Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT12M2S,34233244,1391471,0,48757,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
wHQKij7tATE,I got RAIDED in Minecraft!!! - Part 8,2019-07-03T16:09:57Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT33M12S,29983315,2695450,0,139401,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
HeZtOmiJGOQ,RATING YOUTUBER APOLOGY VIDEOS,2018-10-26T19:39:38Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M34S,29069119,1201840,0,54462,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
rOZ0OHaPmnk,The Impossible Quiz.,2013-12-08T04:33:28Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT11M40S,28782501,587289,0,39179,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
zpWYQ1YtgnI,Will Smith hosts Meme Review w/ Elon Musk  [MEME REVIEW] 👏 👏#50,2019-02-22T19:50:04Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT19M49S,28496981,1897142,0,122486,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Wog1Zwx9jV0,Im actually having... FUN? In MINECRAFT (hacked) - Part 2,2019-06-23T16:49:52Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT22M15S,26796072,1271421,0,99079,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0looVXRbaDk,Genius needs to be stopped!,2019-01-06T18:07:40Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT16M13S,25790030,1411172,0,99050,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
SULJh7cU8pg,Deadpool Gameplay - Part 1 - Walkthrough Playthrough Let's Play | PewDiePie,2013-07-05T19:20:14Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M11S,23900514,354022,0,52416,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
GYpOapkr5MA,Married in Minecraft Epicly - Part 29,2019-08-22T16:28:52Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M46S,23662672,1546671,0,110338,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
p-DPZ6M6-7E,I FOUND an OCEAN TEMPLE in Minecraft! (epic) - Part 11,2019-07-09T17:23:29Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT31M17S,23553802,1731427,0,97210,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
XdMCyi_Avzc,(WARNING GROSS) CURING MY TRYPOPHOBIA,2016-08-03T15:08:52Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT7M19S,23507475,777715,0,100984,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
yncoNo7tr2s,We finally play Minecraft! - Minecraft with Marzia - Part 1,2019-08-20T19:26:53Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M23S,23338734,1532636,0,121049,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
h7n-wXauzPU,The UNTHINKABLE happened in Minecraft - Part 28,2019-08-14T17:42:26Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT26M50S,22963205,1182084,0,94299,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
EtlL3Hfavus,Raiding a Woodland Mansion in Minecraft - Part 15,2019-07-16T16:26:18Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M57S,22892134,1122848,0,112941,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Kbl3b_mmyXE,I tame a Fox in Minecraft (very cute) - Part 27,2019-08-11T16:08:10Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT29M22S,22878980,1160036,0,123679,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
YuihlgsgNSo,I slept in the Nether in Minecraft..  - Part 5,2019-06-29T15:58:53Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT24M13S,22782735,1254792,0,158162,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
3Ag0BzLkaD4,I found the END of Minecraft! - Part 18,2019-07-22T17:46:50Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT27M3S,22397541,1231834,0,85430,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
7yP35-V042c,South Park: The Stick of Truth - Gameplay - Part 1 - DOUCHEBAG JEW | PewDiePie,2014-02-21T04:57:56Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M28S,21928319,435984,0,28370,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
NTJY_EhT8OM,I found an EPIC treassure in Minecraft  - Part 6,2019-07-01T17:37:58Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT17M22S,21829376,1171059,0,60679,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
YVxaK8WQhJo,I challenge the Ender Dragon in Minecraft (Ending) - Part 30,2019-08-25T17:55:17Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT20M56S,21810489,1755118,0,163112,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
srScJAs2i1c,I found a DOG in Minecraft!!! - Part 7,2019-07-02T17:14:32Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT29M30S,21697728,1165432,0,101089,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
XozZYCqNo8Q,Minecraft Skyblock #1,2019-07-14T15:03:25Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT24M44S,21658779,1335820,0,77470,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
0wLljngvrpw,The Last Of Us Gameplay Walkthrough Playthrough Let's Play (Full Game) - Part 1,2013-06-14T17:17:05Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT17M27S,21408208,428590,0,0,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
zTxxlPGohz0,Minecraft is scary!!! - Part 3,2019-06-25T16:19:22Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT17M3S,21357633,1336308,0,96188,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
yzJokj2gelY,DONT Name Change your Horse in Minecraft to this... - Part 13,2019-07-12T16:30:53Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT28M26S,21237511,1137859,0,95688,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
isUar327y3o,ABORTION... ON A MAN? - South Park: The Sick of Truth - Part 10 | PewDiePie,2014-03-09T20:27:58Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT20M20S,20452423,237120,0,15105,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
78IfMhVFBLk,QnA with future Wifey,2019-03-03T18:15:00Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M10S,20178114,1292924,0,95449,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
k1mAqt9yKYY,I LOST my horse in Minecraft (REAL TEARS) - Part 4,2019-06-27T18:39:13Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT14M56S,20119452,977109,0,71198,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
9F-WPOCOLpI,PLAYING WITH STRANGERS PUBG SQUADS,2018-08-12T16:45:55Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M16S,20023200,892787,0,49317,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
4awKvTfgKfU,HOW TO: MAKE SWEDISH MEATBALLS,2017-10-08T18:09:09Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT10M10S,19928715,818059,0,52395,26,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
CrGa54rpvF4,SCARIEST GAME? - Outlast Gameplay,2013-07-19T20:26:26Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT15M43S,19678835,332871,0,60657,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
-Anyq7-N0zY,Saving my Minecraft Dog At ALL COSTS! - Part 10,2019-07-08T18:00:59Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT21M,19372794,1056427,0,91356,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
l0hait9qXOE,Goodbye my Minecraft horse.. - Part 19,2019-07-24T21:16:06Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT22M25S,19205850,935826,0,127115,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
dJg1ptpqN2g,I found an Ikea Bird in Minecraft! - Part 17,2019-07-20T17:03:14Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT29M54S,19034321,985252,0,106989,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
RJ2XlUga7Mc,I built a GIANT MEATBALL in Minecraft (emotional) - Part 16,2019-07-18T16:01:50Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT18M37S,19001416,979622,0,79919,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
8Le7yEPA5SY,I did an Oopsie in Minecraft  - Part 21,2019-07-29T18:02:29Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT31M3S,18971742,963401,0,73819,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
V-4sLymIv0M,I played Minecraft Hardcore for 12 Hours (bad things happened),2019-09-18T16:12:48Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT12H2M49S,18834368,811885,0,66435,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
3i9UFKS0j1U,MOST AWKWARD GAMEPLAY EVER! Deadpool -  Part 7,2013-07-13T20:11:01Z,UC-lHJZR3Gqxm24_Vd_AJ5Yw,PewDiePie,PT15M21S,18519508,180540,0,12210,20,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
Oy8zSYKkczI,Retro Tech: Game Boy,2019-04-19T16:00:06Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT23M49S,39915449,219944,0,14500,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
l0DoQYGZt8M,Apple iPhone X Unboxing!,2017-10-31T10:00:52Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT5M44S,18415545,317213,0,24390,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
PTpoj4f25dk,Xiaomi Mi Mix Alpha Impressions: The Wraparound Display!,2020-02-28T14:00:32Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT11M4S,16634767,408141,0,23279,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
OFvXuyITwBI,Apple Vision Pro Impressions!,2023-06-06T06:39:07Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT20M11S,15765678,506348,0,39363,28,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
VJI88QIW7H4,RETRO TECH: MACINTOSH,2019-12-02T17:01:00Z,UCBJycsmduvYEL83R_U4JriQ,Marques Brownlee,PT26M5S,0,0,0,9456,24,"{'actual_start_time': None, 'actual_end_time': None, 'scheduled_start_time': None, 'scheduled_end_time': None, 'concurrent_viewers': None}"
